id,name,average,usersrated,number of comments,complexity votes,average complexity,year published,min player number,max player number,min play time,max play time,expected play time,minimum age limit,category,mechanism,game designer,publisher,url
316085,Ukiyo,7.12683,206,91,12,1.5833,2020,1,4,5,10,10,8,Card Game // Print & Play // Puzzle,Memory // Tile Placement // Hand Management // Layering,Ian Walton,Walnut Games // Frosted Games,https://boardgamegeek.com/xmlapi2/thing?id=316085&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
364488,Queensland,7.01231,217,42,7,2.2857,2022,1,4,45,45,45,10,Farming,Tile Placement,Matt Wolfe,999 Games,https://boardgamegeek.com/xmlapi2/thing?id=364488&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
365455,Colossus,7.64729,155,33,10,1.9,2022,1,1,15,30,30,8,Card Game,Deck Construction,Ÿøssef Fårhi,Alone Editions,https://boardgamegeek.com/xmlapi2/thing?id=365455&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
312748,"1815, Scum of the Earth: The Battle of Waterloo Card Game",7.42413,172,75,9,2.3333,2022,1,2,30,60,60,14,Napoleonic // Card Game // Wargame,Solo / Solitaire Game // Hand Management,Tristan Hall,Hall or Nothing Productions // Draco Ideas,https://boardgamegeek.com/xmlapi2/thing?id=312748&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
274234,18 Holes,7.16737,236,89,13,1.8462,2020,1,5,30,60,60,13,Sports,Open Drafting // Modular Board // Race // Hand Management,Ryan Boucher,Seabrook Studios,https://boardgamegeek.com/xmlapi2/thing?id=274234&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
156007,Mound Builders,7.12653,196,109,19,2.6316,2014,1,1,60,60,60,13,Economic // Civilization // Ancient,Campaign / Battle Card Driven // Area Movement // Dice Rolling // Solo / Solitaire Game,Ben Madison // Wes Erni,Victory Point Games,https://boardgamegeek.com/xmlapi2/thing?id=156007&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
355876,The Guardians of Haversack,7.23765,183,30,8,2.0,2022,1,4,30,30,30,10,Fantasy // Adventure,"Deck, Bag, and Pool Building // Square Grid // Movement Points // Grid Movement",Frédéric Guérard,Maldito Games // TLAMA games // Catch Up Games,https://boardgamegeek.com/xmlapi2/thing?id=355876&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
214758,N: The Napoleonic Wars,7.44713,160,88,18,3.0556,2017,1,1,60,240,240,12,Napoleonic // Wargame,Area Movement // Solo / Solitaire Game // Area Majority / Influence // Dice Rolling // Chit-Pull System,Ben Madison // Stefan Nellen,Bonsai Games // Headquarter Games // Banana Games // White Dog Games,https://boardgamegeek.com/xmlapi2/thing?id=214758&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
292099,S.H.E.O.L.,8.40252,180,93,22,4.0909,2022,1,4,90,120,120,12,Science Fiction // Miniatures,Action Points // Cooperative Game // Narrative Choice / Paragraph // Grid Movement,Gabriele Porro,Lunar Oak Studio,https://boardgamegeek.com/xmlapi2/thing?id=292099&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
317365,Adventure Games: The Gloom City File,7.00976,210,63,7,1.7143,2021,1,4,90,90,90,16,Adventure,Cooperative Game // Narrative Choice / Paragraph,Matthew Dunstan // Kayleigh Anderson // Hauke Gerdes // Phil Walker-Harding,KOSMOS,https://boardgamegeek.com/xmlapi2/thing?id=317365&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
35476,Barbarossa: Crimea,7.84698,149,93,33,4.2121,2010,2,2,240,240,240,21,World War II // Wargame,Dice Rolling // Hexagon Grid,Ed Rains // Vance von Borries,GMT Games,https://boardgamegeek.com/xmlapi2/thing?id=35476&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
335664,Vengeance: Roll & Fight – Episode 2,7.28994,179,55,3,2.3333,2022,1,4,30,30,30,14,Dice // Real-time,Variable Player Powers // Paper-and-Pencil // Area Movement // Push Your Luck // Dice Rolling // Real-Time,Dávid Turczi // Noralie Lubbers // Gordon Calleja,Don't Panic Games // Taverna Ludica Games // Mighty Boards,https://boardgamegeek.com/xmlapi2/thing?id=335664&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
11437,La Bataille de Lützen,7.7934,159,60,20,3.9,1999,1,3,240,240,240,12,Napoleonic // Wargame,Hexagon Grid,Monte Mattson // Ed Wimble,Clash of Arms Games,https://boardgamegeek.com/xmlapi2/thing?id=11437&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
320858,Sakura Arms: Saine Box,8.27172,122,34,7,3.7143,2022,2,2,10,20,20,10,Fighting // Card Game,Hand Management // Action Points // Deck Construction // Multi-Use Cards // Relative Movement // Interrupts,BakaFire,Level 99 Games,https://boardgamegeek.com/xmlapi2/thing?id=320858&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
2759,Havannah,7.16976,205,104,24,3.25,1980,2,2,30,30,30,10,Abstract Strategy,Hexagon Grid // Pattern Building,Christian Freeling,Games and Puzzles (magazine) // Το Καλό Παιχνίδι Α.Ε. // Otto Maier Verlag,https://boardgamegeek.com/xmlapi2/thing?id=2759&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
4275,Pea Ridge: The Gettysburg of the West March 7-8 1862,7.26489,188,91,17,3.2353,1980,1,2,240,240,240,12,Wargame // American Civil War,Hexagon Grid,Eric Lee Smith,"SPI (Simulations Publications, Inc.)",https://boardgamegeek.com/xmlapi2/thing?id=4275&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
314672,Stilicho: Last of the Romans,7.74362,149,83,14,2.4286,2020,1,1,90,90,90,21,Ancient // Wargame,Campaign / Battle Card Driven // Hand Management // Events // Solo / Solitaire Game // Point to Point Movement // Dice Rolling,Robert DeLeskie,Hollandspiele,https://boardgamegeek.com/xmlapi2/thing?id=314672&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
260786,Unstable Unicorns: Chaos,7.10389,250,70,5,1.8,2019,2,8,30,45,45,14,Humor // Card Game // Party Game,Take That // Hand Management // Set Collection,Ramy Badie,(Self-Published) // Unstable Games,https://boardgamegeek.com/xmlapi2/thing?id=260786&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
7138,The Killing Ground,8.13692,130,90,26,4.1538,2002,2,4,300,2880,2880,14,World War II // Wargame,Movement Points // Scenario / Mission / Campaign Game // Simulation // Zone of Control // Hexagon Grid // Ratio / Combat Results Table // Grid Movement // Dice Rolling // Chit-Pull System // Variable Set-up,Mark Hinkle,New England Simulations,https://boardgamegeek.com/xmlapi2/thing?id=7138&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
35477,Dead of Winter: The Battle of Stones River (Second Edition),7.3106,189,91,21,3.9524,2009,2,2,180,180,180,14,Wargame // American Civil War,Dice Rolling // Chit-Pull System // Hexagon Grid // Simulation,David A. Powell // Richard H. Berg,GMT Games,https://boardgamegeek.com/xmlapi2/thing?id=35477&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
315975,Dungeon Fighter in the Labyrinth of Sinister Storms,7.76565,138,32,2,2.0,2022,1,4,45,60,60,8,Fantasy // Exploration // Party Game,Variable Player Powers // Cooperative Game // Solo / Solitaire Game // Dice Rolling // Open Drafting,Lorenzo Silva // Aureliano Buonfino // Lorenzo Tucci Sorrentino,HeidelBÄR Games // Lavka Games // Devir // Galápagos Jogos // Horrible Guild // Lucrum Games,https://boardgamegeek.com/xmlapi2/thing?id=315975&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
329204,Escape from Stalingrad Z,8.43723,188,105,24,3.375,2023,1,3,20,40,40,14,World War II // Zombies // Miniatures // Wargame,Cooperative Game // Scenario / Mission / Campaign Game // Square Grid // Dice Rolling // Narrative Choice / Paragraph,Marco Pecota,RAYBOX Games,https://boardgamegeek.com/xmlapi2/thing?id=329204&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
91666,Crossboule,7.10103,195,70,17,1.1176,2008,1,6,45,45,45,6,Action / Dexterity,Area Majority / Influence,Mark Calin Caliman,(Self-Published) // Zoch Verlag,https://boardgamegeek.com/xmlapi2/thing?id=91666&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
12055,Streets of Stalingrad (Third Edition),7.45101,189,127,36,4.2222,2003,2,8,120,120,120,12,World War II // Wargame,Hexagon Grid,Art Lupinacci // Dana Lombardy,L2 Design Group,https://boardgamegeek.com/xmlapi2/thing?id=12055&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
8798,Winter War: The Russo-Finnish Conflict,7.12547,214,153,41,2.3902,1972,2,2,90,90,90,12,World War II // Wargame,Dice Rolling // Hexagon Grid // Simulation,James F. Goff,"SPI (Simulations Publications, Inc.)",https://boardgamegeek.com/xmlapi2/thing?id=8798&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
313730,Harsh Shadows,7.11992,198,105,16,1.625,2021,1,1,20,30,30,8,Spies/Secret Agents // Card Game // Deduction // Puzzle,Simultaneous Action Selection // Hand Management // Solo / Solitaire Game // Move Through Deck // Once-Per-Game Abilities // Variable Set-up // Card Play Conflict Resolution // Pieces as Map,Rachel Bruner,Wonderspell,https://boardgamegeek.com/xmlapi2/thing?id=313730&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
287507,Evil Dead 2: The Board Game,7.00726,280,91,5,2.2,2020,3,6,60,60,60,14,Miniatures // Horror // Movies / TV / Radio theme // Exploration // Science Fiction,Team-Based Game // Action Queue // Traitor Game,Josh Derksen // Dylan Birtolo // Thomas M. Gofton,Lynnvander Studios // Jasco Games,https://boardgamegeek.com/xmlapi2/thing?id=287507&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
90942,Mixtour,7.51364,151,59,5,2.0,2011,2,2,45,45,45,8,Abstract Strategy,Square Grid // Grid Movement,Dieter Stein,(Web published) // Clemens Gerhards,https://boardgamegeek.com/xmlapi2/thing?id=90942&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
16805,Road to Berlin: Platoon Level Combat in World War II – A Panzer Grenadier Game,7.40606,177,93,32,2.7812,2005,2,2,120,120,120,12,World War II // Wargame,Hexagon Grid,Michael Bennighof // Brian L. Knipple,Avalanche Press Ltd.,https://boardgamegeek.com/xmlapi2/thing?id=16805&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
334975,Napoléon 1815,7.80986,142,58,6,2.5,2022,2,3,60,120,120,14,Napoleonic // Wargame,Campaign / Battle Card Driven // Movement Points // Events // Simulation // Point to Point Movement // Dice Rolling // Variable Set-up,Denis Sauvage,Bonsai Games // Shakos // NAC Wargames // Ediciones MasQueOca,https://boardgamegeek.com/xmlapi2/thing?id=334975&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
319754,Peek-a-Mouse,7.26509,193,53,8,1.0,2020,2,6,20,20,20,5,Memory // Children's Game,Memory // Real-Time // Cooperative Game,Elodie Clément // Théo Rivière,Gigamic // Popcorn Games // Happy Color // Granna // MEBO Games // Gém Klub Kft. // Cranio Creations // Albi,https://boardgamegeek.com/xmlapi2/thing?id=319754&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
17536,Lobositz: First Battle of the Seven Years War,8.04257,148,64,29,3.9655,2005,2,2,360,360,360,12,Wargame // Age of Reason,Hexagon Grid,Paul Dangel,Clash of Arms Games,https://boardgamegeek.com/xmlapi2/thing?id=17536&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
282246,Camp Pinetop,7.25113,209,69,5,2.4,2020,1,5,60,75,75,8,Travel // Animals // Adventure // Card Game,Hand Management // Area Movement // Solo / Solitaire Game // Area Majority / Influence // Grid Movement // Open Drafting,Stephen Davies,Talon Strikes Studios LLC,https://boardgamegeek.com/xmlapi2/thing?id=282246&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
10623,Gringo!: The Mexican War 1846-48,7.21376,189,110,38,3.4211,2004,1,6,180,180,180,12,American West // Post-Napoleonic // Wargame,Movement Points // Line of Sight // Scenario / Mission / Campaign Game // Simulation // Hexagon Grid // Grid Movement // Dice Rolling // Chit-Pull System // Variable Set-up,Richard H. Berg,GMT Games,https://boardgamegeek.com/xmlapi2/thing?id=10623&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
403754,Middle Ages,7.27357,185,86,17,2.1765,2024,2,5,30,30,30,10,Medieval,Open Drafting // Set Collection,Marc André,White Goblin Games // Czacha Games // Hobby Japan // Studio H // Board Game Box // Gém Klub Kft.,https://boardgamegeek.com/xmlapi2/thing?id=403754&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
5635,Second World War at Sea: Bomb Alley,7.2404,177,112,33,3.0606,2002,2,2,360,360,360,12,Nautical // World War II // Wargame,Simulation // Hexagon Grid // Grid Movement // Dice Rolling // Action Queue,Michael Bennighof,Avalanche Press Ltd.,https://boardgamegeek.com/xmlapi2/thing?id=5635&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
56995,The Twelve Doctors: Doctor Who Card Game,7.68758,153,73,16,2.375,2009,2,2,30,30,30,9,Science Fiction // Fighting // Card Game // Movies / TV / Radio theme,Hand Management,Mark Chaplin,(Self-Published) // (Web published),https://boardgamegeek.com/xmlapi2/thing?id=56995&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
67199,The Coming Storm: Quadrigame of the Fourth Coalition October 1806 - June 1807,7.9606,133,82,26,3.0769,2010,2,2,180,360,360,21,Napoleonic // Wargame,Campaign / Battle Card Driven // Simulation // Zone of Control // Hexagon Grid // Grid Movement // Dice Rolling,Kevin Zucker,OSG (Operational Studies Group),https://boardgamegeek.com/xmlapi2/thing?id=67199&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
314170,2 Minutes to Midnight,7.75366,153,73,26,4.1154,2022,1,2,60,420,420,14,Wargame // Political // Modern Warfare,Tech Trees / Tech Tracks // Simulation // Sudden Death Ending // Dice Rolling // Chit-Pull System,Stuart Tonge,Plague Island Games // Draco Ideas,https://boardgamegeek.com/xmlapi2/thing?id=314170&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
256685,Pandemain: Traditional Farmers' Bread,7.43696,183,49,23,3.6087,2021,1,4,60,120,120,12,Industry / Manufacturing // Farming // Medieval,Worker Placement // Simulation // Set Collection,Rafael Oliva // Javier Fuentes,Amphora Games,https://boardgamegeek.com/xmlapi2/thing?id=256685&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
385833,Freaky Frogs From Outaspace,7.27527,182,58,11,2.0909,2023,1,1,25,50,50,12,Card Game // Science Fiction,"Hand Management // Deck, Bag, and Pool Building // End Game Bonuses // Critical Hits and Failures // Simulation // Solo / Solitaire Game // Sudden Death Ending // Move Through Deck // Chaining",Friedemann Friese,2F-Spiele // Rio Grande Games,https://boardgamegeek.com/xmlapi2/thing?id=385833&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
181807,Dragon Rampant: Fantasy Wargaming Rules,7.93839,155,59,11,1.8182,2015,2,4,60,60,60,21,Fantasy // Book // Miniatures // Wargame,Variable Player Powers // Measurement Movement // Line of Sight // Simulation // Dice Rolling,Daniel Mersey,Osprey Publishing // HT Publishers,https://boardgamegeek.com/xmlapi2/thing?id=181807&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
5686,Stargrunt II,7.525,162,71,25,2.96,1996,2,4,120,120,120,12,Science Fiction // Book // Miniatures // Wargame,Dice Rolling // Variable Phase Order,Steve Blease // Mike Elliott // Jon M. Tuffley,Ground Zero Games,https://boardgamegeek.com/xmlapi2/thing?id=5686&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
135508,The Mushroom Eaters,7.22759,187,108,7,2.4286,2013,2,5,90,90,90,18,Ancient // Adventure // Exploration,Point to Point Movement // Hand Management,Nate Hayden,Blast City Games,https://boardgamegeek.com/xmlapi2/thing?id=135508&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
1313,1826: Railroading in France and Belgium from 1826,7.40323,155,76,15,3.8,2000,2,6,210,210,210,14,Trains,Stock Holding // Tile Placement // Network and Route Building,David G. D. Hecht,"Golden Spike Games // Deep Thought Games, LLC // Chris Lawson",https://boardgamegeek.com/xmlapi2/thing?id=1313&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
304333,Zoollywood,7.33466,186,47,8,2.0,2021,2,2,30,30,30,10,Abstract Strategy // Humor // Animals // Miniatures,Command Cards // Hand Management // Race // Catch the Leader // Bias // Grid Movement // Chaining,Liu Xiao // HaoYuan Zhang,Niza Gams // SD Games // Bluepiper Studio,https://boardgamegeek.com/xmlapi2/thing?id=304333&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
4226,"Victory at Midway: Turning Point of the Pacific War, June 1942",7.20054,184,132,27,2.2593,1992,1,2,180,180,180,12,Nautical // World War II // Wargame,Simulation // Secret Unit Deployment // Hidden Movement // Hexagon Grid // Ratio / Combat Results Table // Dice Rolling,Ben Knight,"XTR Corp // Kokusai-Tsushin Co., Ltd. (国際通信社)",https://boardgamegeek.com/xmlapi2/thing?id=4226&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
360242,1822PNW,7.925,132,65,7,4.4286,2023,3,5,180,300,300,12,Economic // Transportation // Trains,Stock Holding // Network and Route Building // Market // Auction/Bidding,Ken Kuhn,All-Aboard Games,https://boardgamegeek.com/xmlapi2/thing?id=360242&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
280475,Element: Silver,7.53319,167,42,6,2.0,2019,2,4,30,60,60,14,Abstract Strategy,Enclosure // Square Grid // Area Majority / Influence // Tile Placement // Grid Movement,Mike Richie,Rather Dashing Games // Gameland 游戏大陆,https://boardgamegeek.com/xmlapi2/thing?id=280475&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
133518,"Blue Cross, White Ensign",7.59966,148,65,11,3.5455,2014,1,4,240,360,360,21,Nautical // Napoleonic // Wargame // Age of Reason,Open Drafting // Hexagon Grid // Simulation,Mike Nagel,GMT Games,https://boardgamegeek.com/xmlapi2/thing?id=133518&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
